CIP;NOM;P VENTE;P ACHAT;REMISE;TVA;FAMILLE;EMPLACEMT;STOCK;SEUIL;QTE REAPPRO
8164020;NIVEA SAV FR PASSION;720;472;0;1;0;52;0;0;0
8164037;NIVEA SAV THE VERT;625;410;0;1;0;19;0;0;0
8164072;TROYPANTO LP 40MG CP B/10;2065;1368;0;0;0;21;3;0;0
8164103;TRICOZ LP 35MG CP B/60;6200;4105;0;0;0;21;2;0;0
8164161;IBUX SUSP ORALE FL 120ML;2065;1368;0;0;0;26;1;0;0
8164184;DEPIWHITE ACM LAIT CORPOREL ECLAIRCISSANT 500ML;13500;9200;0;1;0;19;1;0;0
8164190;DOLVEN 200MG CP B/20;920;612;0;0;0;23;1;0;0
8164209;DOLVEN 400MG CP B/20;1450;941;0;0;0;23;2;0;0
8164215;FORTADOL COMP B/16;2265;1481;0;0;0;30;1;0;0
8164221;XYLIX 5MG CP B/14;3005;1970;0;0;0;21;0;0;0
8164238;CYCLODEX 20MG CP B/14;3130;2071;0;0;0;28;2;0;0
8164244;MEFENAL SUSP 1% 150ML;1395;904;0;0;0;26;0;0;0
8164250;JUVAMINE CHARBON LEVURE B/45;5945;3847;0;1;0;20;0;0;0
8164267;GUDOO EAU DIGEST FL/120ML;1790;1263;0;1;0;26;2;0;0
8164468;ULTRA-LEVURE 250 B/10 SACHETS           ;4050;2682;0;0;0;35;4;0;0
8164824;IMUCLAV 1G COMP;6230;4105;0;0;0;2;3;0;0
8165060;GENCLOBEN CREM T/30G;3690;2444;0;0;0;6;1;0;0
8165120;CORALAN 5 MG CP;41325;27365;0;0;0;72;0;0;0
8165226;SOSKIN LAIT UNIFIANT CORPS 250ML;14820;10081;0;1;0;19;1;0;0
8165410;SOSKIN CR SOL SPF50+ 50ML;7140;4725;0;1;0;19;1;0;0
8165686;NIVEA LAIT COCOA BUTTER 250 ML;2700;1821;0;1;0;19;2;0;0
8165717;MELMET LP 1000MG CP B/30;3510;2326;0;0;0;32;1;0;0
8165746;CURAM 100MG/12.5MG ENF F/60ML ;4545;3010;0;0;0;26;4;0;0
8165775;FLUDOL 300MG CAPS B/100;6890;4561;0;0;0;33;1;0;0
8165798;CURAM 100MG/12.5MG NN FL/30ML;2560;1697;0;0;0;26;0;0;0
8165812;PRESERV MANIX ENDURANCE B/14;4890;4122;0;0;0;62;0;0;0
8165835;FLUDOL DM SP F/120ML;2700;1788;0;0;0;31;10;0;0
8165841;FLUDOL-P PLUS 5/1/120MG SP 120ML;1655;1095;0;0;0;27;8;0;0
8165858;PRES MANIX ORGAZMAX PLUS /14;4655;3083;0;0;0;62;0;0;0
8165864;TRAMAPA 37.5/325;1875;1222;0;0;0;21;2;0;0
8165870;PEITEL 0.25% CR T/30G;4370;2873;0;0;0;6;2;0;0
8166272;INS LANTUS SOLOSTAR B/5;50555;33456;0;0;0;9;1;0;0
8166326;TOP 3 KIT CP B/4;4165;2736;0;0;0;21;2;0;0
8166496;LUEX AD TOUX SECHE SP F/100ML;1790;1186;0;0;0;31;2;0;0
8166504;LUEX ENF TOUX SECH SP FL/100ML;1515;1003;0;0;0;31;2;0;0
8166510;LUEX AD TOUX GRAS SP FL/100ML;1790;1186;0;0;0;31;1;0;0
8166579;MUCOLEX AD EXP SIR F/125ML;2135;1413;0;0;0;31;0;0;0
8166616;AMLO VH 5MG/12,5MG/160MG CP B/30;16560;10945;0;0;0;28;4;0;0
8166622;AMLO VH 5/25/160 CP B/30;16551;10941;0;0;0;28;2;0;0
8166639;AMLO VH 10MG/12.5/160 CP B/30;16560;10945;0;0;0;28;2;0;0
8166645;AMLO VH 10MG/25MG/160MG CP B/30;16530;10945;0;0;0;28;1;0;0
8166651;GENFORTE SP F/120ML;1255;830;0;0;0;26;3;0;0
8166668;IBUPROFEN- GH 100MG S BUV 200ML;1570;1040;0;0;0;26;5;0;0
8166728;LUEX ENF TOUX GRASSE SP F/100ML;1515;1003;0;0;0;31;2;0;0
8167107;BRU 200 MG GEL B/10;3815;2499;0;0;0;28;2;0;0
8167171;RASGIL GEL 10MG B/30;7470;4927;0;0;0;21;1;0;0
8167188;RASGIL 2,5 GELULE B/30;5195;3422;0;0;0;21;2;0;0
8167308;DIANTALEX 500/250/50MG CP SEC B/10;1270;821;0;0;0;30;12;0;0
8167314;TINILON 500/600MG CP B/10;4165;2736;0;0;0;21;1;0;0
8167320;CHOCOFER SP 50MG/0.5MG 200ML ;3775;2499;0;0;0;26;5;0;0
8167372;GALCIPRO 500  CP/10;2440;1596;0;0;0;2;0;0;0
8167389;ODICEF 1G IM/IV INJ B/1;1780;1158;0;0;0;7;1;0;0
8167449;CYCLOPAM SP F/30ML;2260;1478;0;0;0;26;2;0;0
8167461;TUSPRESS SP F/100ML;1995;1323;0;0;0;31;2;0;0
8167478;TUSPEL PLUS SP F/100ML;2110;1396;0;0;0;31;2;0;0
8168006;ALCOF-C SP F/100ML;2590;1715;0;0;0;31;3;0;0
8168383;CHINTHER 80/480 CP B/6;2355;1560;0;0;0;29;11;0;0
8168578;LYAMOX 250MG PDR SUSP BUV 60ML;915;605;0;0;0;71;0;0;0
8168590;PRESERV COMPLICE 10X3;1390;1075;0;0;0;41;0;0;0
8168621;URELIA 10 CR F/100ML;7300;4830;0;0;0;53;0;0;0
8168650;NEOTONE RADIANCE SPF50 PLUS;13780;9122;0;1;0;19;1;0;0
8168653;NEOTONE RADIANCE SPF 50 CR PROTEC 30ML;14710;9738;0;1;0;52;0;0;0
8168696;TEEN DERM GEL ISISPHARMA GEL NETTOYANT EXFOLIANT FL/150ML;6955;4780;0;1;0;19;1;0;0
8168704;TEEN DERM  K ISISPHARMA GEL-CREME ANTI-IMPERFECTIONS FL/30ML;7205;4770;0;1;0;19;1;0;0
8168762;GLUCOBAY 100MG CP B/90;19630;12998;0;0;0;63;0;0;0
8168839;LYCINE 500MG CP B/100;8850;5814;0;0;0;63;0;0;0
8168905;XOLA CYRE FL/5ML                        ;7745;5108;0;0;0;22;1;0;0
8168911;VASKOL 10MG CP B/30;9690;6396;0;0;0;74;0;0;0
8168934;DOLOWIN SR 200MG CP B/30;6920;4562;0;0;0;30;1;0;0
8168963;CIDINE 1MG CP B/50                      ;4850;3192;0;0;0;28;1;0;0
8169046;PREDNI 20 MG B/20;3280;2153;0;0;0;32;7;0;0
8169098;NOURRICE HUILE HYD REPAR F/125ML        ;6000;4117;0;1;1;19;2;0;0
8169141;ARTRINE 180/1080 SUSP 60ML              ;2030;1321;0;0;0;29;1;0;0
8169299;PRIMOLUT NOR COMP B/30                  ;2170;1417;0;0;0;32;24;0;0
8169307;BLOOD SP F/200ML                        ;1880;1221;0;0;1;26;0;0;0
8169537;FIXIM 40MG/5ML PDR SUSP 40ML;4130;2736;0;0;0;26;4;0;0
8169589;DYNAPAR QPS F/30ML;5910;3895;0;0;0;36;14;0;0
8169750;ANDOL C 500/300 CP EFF B/10;1145;757;0;0;0;23;0;0;0
8169827;DYNAMOGENE AMP BUV B/20                  ;4395;2910;0;0;6;25;22;0;0
8169833;NO SPA CP B/100 CH                      ;6790;4497;0;0;0;63;0;0;0
8169856;NO SPA 40MG B/20 CP                     ;1820;1186;0;0;3;32;2;0;0
8169857;TENSIO ELEC BRAS SPENGLER MB-300D                ;29625;24025;0;1;0;41;1;0;0
8169879;NO SPA 40MG INJ B/5                     ;1365;885;0;0;0;7;1;0;0
8169891;SUPPLIN 250 MG B/20 COMP ;2710;1768;0;0;0;21;0;0;0
8169916;SUPPLIN 500 MG B/20 COMP                ;3030;1986;0;0;0;21;-1;0;0
8169922;THIOBACTIN SP 250MG/5ML                 ;4150;2727;0;0;0;26;2;0;0
8169939;TRITAZIDE 5/25MG CP B/28                ;8295;5473;0;0;0;21;4;0;0
8169951;GLURENOR 30MG B/20 CP                   ;3390;2226;0;0;0;27;0;0;0
8169997;MASCULAN GEL LUBRI B/5                  ;880;685;0;1;0;41;0;0;0
8170115;TOUL HUIL ANTI VERGETURE 125ML          ;7495;4963;0;1;0;64;0;0;0
8170150;FEROGLOBIN B12 F/200ML                  ;7080;4856;0;1;0;26;2;0;0
8170204;TURBOVAS 10MG CP B/30;7620;5026;0;0;0;21;1;0;0
8170210;NUGREL-A PLUS 75/100MG  GEL/30;9410;6212;0;0;0;32;1;0;0
8170256;MEBUX 40MG CPR PELL B/30;3600;2363;0;0;0;32;0;0;0
8170322;NEOTONE SERUM DEPIG ATTAQ F/25ML;13720;9083;0;1;0;54;0;0;0
8170343;TOPICREM BB 1ER LT UH 200ML;6925;4888;0;1;0;19;1;0;0
8170368;ACYCLOVIR DENK 5%CREME                  ;4715;3101;0;0;0;6;3;0;0
8170457;CEFIX 200MG CP B/10;4990;3284;0;0;0;28;4;0;0
8170463;SPASMOSYL INJ B/6;2355;1560;0;0;0;7;0;0;0
8170486;SPASMOSYL 80MG B/20 CP;2065;1368;0;0;0;21;5;0;0
8170492;SPASMOSYL SUPPO B/10;2065;1368;0;0;0;10;6;0;0
8170500;JUVAMINE TISANE ALLAIT SACH B/20;2480;1639;0;0;0;66;0;0;0
8170517;KETOPROFEN GH 100MG CP/30;1615;1049;0;0;0;2;5;0;0
8170523;KETOPROFEN GH 100MG SUPPO B/10;1750;1140;0;0;0;10;4;0;0
8170546;HEPATOUL S.BUV 125ML                    ;5285;3731;0;1;0;29;1;0;0
8170552;PALUMAX 80MG/480 CP B/6;2530;1654;0;0;0;29;1;0;0
8170569;AC-NET LAIT MEDICAL 250ML ;3710;2545;0;1;0;19;3;0;0
8170598;ACURE 40/240 SP;2025;1323;0;0;0;29;5;0;0
8170635;IZAFFEN CREME TB/60G;3315;2222;0;1;0;6;0;0;0
8170641;ERLUS 5 MG CP B/14;3060;2007;0;0;0;30;0;0;0
8170658;ERLUS 5 MG CP B/7;2065;1368;0;0;0;30;0;0;0
8170724;RHINOPAROL CP B/20;2635;1733;0;0;0;27;2;0;0
8170747;DYLDES 5MG CPB/7;2480;1642;0;0;0;30;1;0;0
8170753;T-DOL RAPID 50 MG B/10;2340;1551;0;0;0;21;4;0;0
8170776;FER PLUS 100MG/7ML SACH B/32;6680;4424;0;0;0;35;2;0;0
8170782;FER PLUS 71MG/5ML SOL F/250ML;6710;4424;0;0;0;26;3;0;0
8170799;LARITEM 20/120MG B/6;735;465;0;0;0;29;5;0;0
8170836;DUOQUIN 40/320MG CP B/9;2510;1642;0;0;0;29;2;0;0
8170871;MIXA LAIT AD BEAUTE 100ML;1000;831;0;1;0;19;0;0;0
8170888;PHLORO-G 80MG CP ORO B/10;2100;1387;0;0;0;32;2;0;0
8171072;G-ABZOLE 400MG CP B/1;1075;693;0;0;0;4;3;0;0
8171126;FLUOMIZIN 10MG OV B/6;4850;3192;0;0;0;5;2;0;0
8171209;AMLOPRES 5 MG CP B/100;8295;5473;0;0;0;28;1;0;0
8171273;AZEE 500 CP B/3;4410;2919;0;0;0;28;1;0;0
8171296;BENDEX SP;880;584;0;0;0;4;2;0;0
8171327;FORCAN-150MG CAPS B/1;1380;912;0;0;0;30;2;0;0
8171356;LOMAC 20MG CAPS B/14;3775;2499;0;0;0;75;0;0;0
8171439;SPECULUM BALISA MED/1                   ;660;436;0;0;0;18;1;0;0
8171445;PERFUSEUR NE PAS TAPER DESSUS;320;218;0;1;0;18;0;0;0
8171451;SERINGUE INS 1ML DET                    ;120;0;0;1;0;33;27;0;0
8171511;AZ 500MG CP B/3;4960;3265;0;0;0;28;1;0;0
8171557;BIOTIC PLUS 500MG SACH B/14;5370;3557;0;0;0;35;3;0;0
8171592;VITAVISION CP B/30                      ;7545;5178;0;1;0;20;1;0;0
8171600;ENZAR CP B/20;6230;4092;0;1;0;73;0;0;0
8171617;CEBE-S CP B/ 20;6360;4367;0;1;0;28;3;0;0
8171623;NUTRIT SP F/200 ML;3635;2495;0;1;0;26;3;0;0
8171675;TERBIGEN GH CR T/15G;1860;1213;0;0;0;6;3;0;0
8171706;PANTYRASE CPR B/20;6230;4092;0;1;0;32;0;0;0
8171729;DIAK POM T/50G;4180;2869;0;1;0;19;1;0;0
8171741;COUCHE BB CHOU MINI 3-5 KG;1380;908;0;1;0;55;0;0;0
8171764;COUCHE BB CHOU MAXI 9/18KG/12;1530;1004;0;1;0;14;2;0;0
8171770;PROTEG SLIP PLAT MICRO LILA/40;1610;1055;0;1;0;41;2;0;0
8171787;PROTEGE SLIP PLAT MICRO LILAS B/20;830;547;0;1;0;41;0;0;0
8171793;AVIATOR BLACK EDC 100ML;9760;6410;0;1;0;19;1;0;0
8171847;JUVAMINE APPETIT-TONUS 200ML;4925;3300;0;1;0;26;1;0;0
8171853;PALUMAX 20/120MG DIS B/6;830;529;0;0;0;29;4;0;0
8171876;PALUMAX 40MG/240 B/6;2030;1320;0;0;0;29;3;0;0
8171882;FIXXE 200MG CP B/10;4880;3204;0;0;0;30;0;0;0
8171899;FIXXE SP F/60ML;3980;2610;0;0;0;26;-1;0;0
8171936;ELGYDIUM KID 2/6 MENT FR 50ML           ;3370;2257;0;1;0;41;0;0;0
8171942;LINDA GYN SOL MOUSS DERM F/250ML;4500;2971;0;0;0;36;1;0;0
8171959;BIOVEX SACHET;1860;1231;0;0;0;42;0;0;0
8171965;TRIMEBUTINE BIOCARE 100 MG CP/20;1655;1095;0;0;0;74;0;0;0
8171994;ACURE 80/480 CP B/6;2095;1368;0;0;0;29;6;0;0
8172002;ACURE 20MG/120MG NN SP;1545;1003;0;0;0;29;2;0;0
8172019;AZITHROMYCIN CREAT CPR 500MG 1X3;1790;1186;0;0;0;28;6;0;0
8172025;DESLOCREAT 5MG B/10CP;1790;1186;0;0;0;30;1;0;0
8172048;ARTESUN 30MG IV SOL INJ B/1;965;639;0;0;0;7;7;0;0
8172054;QUINTANA 10MG CP B/14;3995;2645;0;0;0;21;8;0;0
8172060;QUINTANA 5MG CP B/14;2510;1642;0;0;0;21;2;0;0
8172083;LUFAR 80/480MG CP B/6;2750;1796;0;0;0;29;6;0;0
8172338;USHUAIA DEO BIL F AMANDE 50ML;2885;2079;0;1;0;53;0;0;0
8172373;LILAS MAXI NORMAL+SERVIET/10;470;310;0;1;0;41;2;0;0
8172396;LISTERINE TOTAL CARE BB 250ML           ;6740;4519;0;1;0;51;0;0;0
8172404;LISTERINE TOTAL CARE MINT 500ML;4170;2741;0;1;0;52;0;0;0
8172433;THERMOM ELECTR ECO B/1 CPF              ;2730;1831;0;1;0;41;0;0;0
8172491;BIB REM PL CA 240 CIEL 113001           ;4300;3363;0;1;1;14;1;0;0
8172516;BIB REM PL CPLT 250 CAR                 ;3520;2748;0;1;0;50;0;0;0
8172522;BIB REM PL CPLT 250 ROSE                ;4200;2835;0;1;0;14;0;0;0
8172539;BIB REM PL CPLT 250 MARINE              ;4260;3326;0;1;0;14;0;0;0
8172545;BIB REM PL 240 BL 113005                ;4045;2680;0;1;0;50;0;0;0
8172551;BIB REM PL SI 270 BLEU 119146;4900;3827;0;0;0;14;1;0;0
8172568;BIB REM PL SI 270 TURQ 119149;4230;3777;0;0;0;14;0;0;0
8172574;BIB REM PL SI 270 ORAN 119757;4900;3830;0;0;0;14;0;0;0
8172611;GLUCOBAY 50 MG B/90;11300;7482;0;0;0;63;0;0;0
8172628;PHARTRIM SP F/100ML;1685;1095;0;0;0;26;4;0;0
8172634;PHARTRIM  ADULTE CP B/20;980;629;0;0;0;32;2;0;0
8172640;PHARTRIM FORTE CP B/10;1545;1003;0;0;0;32;1;0;0
8172663;SUCET LUC LEA JAIME+6 SY DOUDO;2350;1558;0;1;0;14;0;0;0
8172692;RASGIL HTZ 5MG/25 CPR B/30;5955;3922;0;0;0;21;2;0;0
8172717;RASGIL HTZ 10MG/25MG CP B/30;6365;4196;0;0;0;21;0;0;0
8172723;RUNN GEL T/30G;1720;1140;0;0;0;6;2;0;0
8172746;AVIATOR DEO SPRAY BLACK 200ML ;2080;1366;0;1;0;19;1;0;0
8172769;SIVODERM CREME RASAGE 150G;1320;867;0;1;0;19;1;0;0
8172798;B-COLEN SP 200ML;3535;2420;0;1;0;26;2;0;0
8172982;DYLDES 5MG B/15;3750;2463;0;0;0;30;3;0;0
8173013;CEPROLEN-D GTTE OPH/AURIC F/5ML;2070;1368;0;0;0;22;0;0;0
8173119;GLUCOSAMINE 750 B/60;10350;6849;0;1;0;64;1;0;0
8173125;OMERON 20MG B/100                       ;5580;3695;0;0;0;63;0;0;0
8173378;MANIX PURE GEL 80ML;4750;3146;0;1;0;41;1;0;0
8173390;CETAMYL 1000 MG CP SEC B/10;1170;775;0;0;0;23;2;0;0
8173409;RHUMIX SACH B/10;2690;1779;0;0;0;27;2;0;0
8173444;HEXIDINE BAIN BOUCHE 160ML;1625;1076;0;0;0;13;2;0;0
8173450;HEXIGEL GEL BUCCAL T/15G;1035;684;0;0;0;13;1;0;0
8173467;MUCOPAIN GEL BUCCAL TB15G;1035;684;0;0;0;13;0;0;0
8173510;ARTILUM 80/480MG B/6;2725;1806;0;0;0;72;0;0;0
8173622;CO-AMOXICLAV SP 1G B/16 SACHET;7030;4634;0;0;0;35;2;0;0
8173639;CO-AMOXICLAV 1G/125MG SACH B/12;5030;3311;0;0;0;35;5;0;0
8173645;CO-AMOXICLAV SP ENFT 500MG/62,5MG SACT/16;6030;3973;0;0;0;35;3;0;0
8173651;CO-AMOXICLAV 500/62.5 MG SACH B/12;4530;2980;0;0;0;35;2;0;0
8173674;GENACID SUSP BUV F/200ML;1380;912;0;0;0;26;8;0;0
8173697;ROLICIN 500 MG CP B/3;2785;1824;0;0;0;21;1;0;0
8173711;MONSAVON SAV LT AM DCE 100G;670;441;0;1;0;19;0;0;0
8173728;ODIA CP SEC 1MG B/30;2910;1906;0;0;0;32;1;0;0
8173734;ODIA CP SEC 2MG B/30;4220;2774;0;0;0;32;1;0;0
8173763;CELIA CERELINE LAIT CAROT 250G               ;1395;1117;0;0;0;50;0;0;0
8173792;CLARIAN SAV GOMMANT PAIN /150G;1750;1313;0;1;0;19;3;0;0
8173823;ENROUEX SP F/125ML;2740;1881;0;1;0;31;2;0;0
8173964;ABONNEMENT ETIQUETTE;9960;8350;0;1;0;40;0;0;0
8173993;RIFEX 120MG B/20                        ;3390;2226;0;0;0;21;0;0;0
8174030;OFIKEN 100MG/5ML SUSP BUV F/60ML;5815;3831;0;0;0;26;5;0;0
8174047;OFIKEN 200MG CP B/16;6230;4105;0;0;0;32;6;0;0
8174171;LYTAMOL PLUS 50/500MG CP B/100 CH;7040;4651;0;0;0;63;0;0;0
8174202;LYATEM 40 INJ B/6;1920;1251;0;0;0;7;0;0;0
8174219;LYATER DISP 40MG CP B/6;1440;930;0;0;0;75;0;0;0
8174225;VEGEBOM SAVON SURGRAS /100G;2260;1532;0;1;0;19;2;0;0
8174662;METRONYL 125MG SP F/100ML               ;1180;779;0;0;1;26;0;0;0
8174722;CALCIUM ACTIVE DENK 500 CP B/20;3595;2539;0;1;0;28;2;0;0
8174739;IMMUN ACTIVE DENK SACH B/20;6360;4364;0;1;0;35;1;0;0
8174946;IMMUNIO BIO CONFORT GEL B/20;5500;3639;0;0;0;75;0;0;0
8174952;FLOREA BIO CONFORT GEL B/30;5070;3357;0;0;0;73;0;0;0
8175414;DIARZIL CP B/12;1585;1049;0;0;0;72;0;0;0
8175420;ES-ULCIZONE 20 MG CP B/14;4025;2645;0;0;0;30;2;0;0
8175437;ES-ULCIZONE 40MG CP B/14;5125;3375;0;0;0;30;7;0;0
8175443;EURARTESIM 320/40MG CP B/9;3610;2372;0;0;0;29;2;0;0
8175489;ROIPAR 500MG CPEFF B/16;1200;794;0;0;0;23;5;0;0
8175503;SODIUM CHL 10% 10ML CPF/10 AFR;5015;3320;0;0;0;7;3;0;0
8175526;TESS PATE BUCCALE T/5G;2785;1824;0;0;0;13;0;0;0
8175673;BABY CARE SP FL/150ML;1895;1338;0;1;0;26;2;0;0
8175710;MEDIPASTIL RHUME/TOUX CITRON B/24;2500;1765;0;1;0;41;1;0;0
8175727;MEDIPASTIL GRIPPE/ENCOMB GING PAST/B/24;2500;1765;0;1;0;41;0;0;0
8175733;MEDIPASTIL RHUME/TOUX MENTHE B/24;2500;1875;0;1;0;41;0;0;0
8175762;MEDIPASTIL VOCAL B/24;2500;1765;0;1;0;41;2;0;0
8175785;PND COLLYRE F/3ML                       ;1654;1095;0;0;0;22;0;0;0
8175816;TASIL-H SP F/100ML;1850;1306;0;1;0;31;2;0;0
8176000;TERGYNAN B/10 OV                        ;3335;2189;0;0;0;5;5;0;0
8177086;MESOPRAL 40 GEL B/16;9640;6355;0;0;0;21;0;0;0
8177092;RAPRIL 5 CP B/30;5210;3431;0;0;0;21;0;0;0
8177100;RAPRIL 10 CP B/30;9970;6584;0;0;0;21;0;0;0
8177152;KLAROMIN 500MG CP B/14;10110;6696;0;0;0;75;0;0;0
8177169;TEROS 10 CP B/4;6230;4105;0;0;0;21;0;0;0
8177181;ZOVATIN 20 MG CP SEC B/30;6300;4169;0;0;0;74;0;0;0
8177235;NEUTROSEC SP F/200ML;4565;3132;0;1;0;26;4;0;0
8177287;ACURE 60MG/360MG ADO PDRE SUSP F/30ML;2275;1505;0;0;0;29;10;0;0
8177293;DYARIAM 40/320 MG CP B/10;3580;2372;0;0;0;73;0;0;0
8177318;ARBITEL AM 40MG/5MG CP B/30;8845;5838;0;0;0;28;2;0;0
8177324;NASO GH 0,05% GTTE 10ML;935;620;0;0;0;24;9;0;0
8177330;NASO GH 0,10% GTTE 10ML;1350;894;0;0;0;24;2;0;0
8177347;PLENCOXIB 200MG GELULE B/20;5485;3613;0;0;0;32;1;0;0
8177353;ALFACURE 20/120MG CP B/6;745;477;0;0;0;29;2;0;0
8177376;ALFACURE 40/240MG CP B/6;1515;1003;0;0;0;29;3;0;0
8177382;ALFACURE 80/480MG CP B/6;2480;1642;0;0;0;29;3;0;0
8177399;IPP 20MG GEL B/14;3060;2007;0;0;0;2;0;0;0
8177407;IPP 20MG GEL B/28;4850;3192;0;0;0;2;0;0;0
8177459;PALUTOR 80/480 CP B/6;2925;1915;0;0;0;29;12;0;0
8177525;ACEWEL 100 MG CP B/10;2870;1879;0;0;0;28;2;0;0
8177608;JOYCLAV 1G CP B/12;5920;3922;0;0;0;2;4;0;0
8177637;XERIN 5MG/10MG CPR PELL B/10;3185;2089;0;0;0;21;2;0;0
8177643;MASCULAN GEL LUBR WARMW T/75ML;4015;2756;0;1;0;41;2;0;0
8177666;ROSUKAA 10MG CP B/30;7595;5008;0;0;0;21;2;0;0
8177672;ROSUKAA 20MG CP B/30;9645;6386;0;0;0;21;2;0;0
8177695;COLICSTOP SP F/100ML;2000;1372;0;1;0;26;2;0;0
8177703;CEFOBACTAM 1.5 IM/IV INJ;3470;2295;0;0;0;7;2;0;0
8177726;PERFLOX 200 MG INJ;3230;2121;0;0;0;7;1;0;0
8177749;PALUCET Z IM 80MG/ML B/6;2820;1860;0;0;0;7;0;0;0
8177755;DEXACYL Z 4MG/ML IM/IV B/10;4980;3278;0;0;0;7;3;0;0
8177778;AZRO 600 SP F/15ML;2565;1678;0;0;0;26;1;0;0
8177784;AZRO 900 SP F/22.5ML;3750;2463;0;0;0;26;1;0;0
8177790;MEFENAL 250MG CP B/20;1450;939;0;0;0;32;1;0;0
8177867;DOLOGAN DENK CP B/20;2410;1596;0;0;0;30;2;0;0
8178022;PERMIXON 160MG GEL B/60                 ;24975;16537;0;0;0;32;1;0;0
8178080;MALACUR 40/320MG CP B/12;3885;1500;0;1;0;29;9;0;0
8178134;RESIFURAN 0,9G/100ML SP FL/250ML;3955;2618;0;0;0;26;0;0;0
8178157;APRAMOL 1G CPR EFF B/8;1240;821;0;0;0;23;2;0;0
8178192;CREACLAV 500/62.5 CP B/16;4810;3183;0;0;0;28;1;0;0
8178200;CREACLAV SP 100/125MG FL 30ML;2100;1368;0;0;0;71;0;0;0
8178223;CREACLAV SP 100/12,5 FL/60ML;3265;2143;0;0;0;26;1;0;0
8178298;INTIMY GEL FLEUR DE COTON 70ML;2925;2063;0;1;0;35;3;0;0
8178306;KLIPAL 300MG/25 CP B/16                 ;1585;1031;0;0;3;2;7;0;0
8178335;RABELOC 20MG CP B/10;3445;2262;0;0;0;21;3;0;0
8178387;TARDYFERON B9 CP B/30                   ;3085;2043;0;0;0;21;5;0;0
8178393;ZYLTAN-AM 50MG/5MG CP B/30;6325;4168;0;0;0;21;3;0;0
8178499;ACARILBIAL SOL EXT FL/200ML             ;2865;1897;0;0;1;36;5;0;0
8178677;KLIPAL 600MG/50 B/12              ;2140;1396;0;0;16;2;7;0;0
8178683;SEDORRHOIDE SUPPO B/8                   ;2615;1733;0;0;0;10;6;0;0
8179180;ROYAL CAFE SACH B/2;2460;1610;0;1;0;62;0;0;0
8179197;XALATAN 0,005%CYRE                      ;19135;12651;0;0;0;9;2;0;0
8179292;SPECIAL KID NUTRI 125ML;4445;3297;0;1;0;26;3;0;0
8179323;LISTERINE ZERO 250ML ;2320;1524;0;1;0;13;0;0;0
8179346;LISTERINE ZERO FRAI 500 SS ALC;4380;2877;0;1;0;13;0;0;0
8179381;P PLAIS BON BON COLA;4770;3520;0;0;0;19;1;0;0
8179412;DAFLON 1G CP PELL B/30;9850;6522;0;0;0;30;3;0;0
8179435;APEXIME 250MG CP B/6;4440;2919;0;0;0;28;1;0;0
8179441;APEXIME 500MG B3;4440;2919;0;0;0;28;1;0;0
8179458;APEXIME SUSP FL/15ML;4165;2736;0;0;0;26;3;0;0
8179470;BRUZO CPR 325/400MG BT10;620;392;0;0;0;28;1;0;0
8179487;BRUZO KID SP FL/100ML;1005;666;0;0;0;26;5;0;0
8179493;ESPROCID 40MG CP GAST RES B/10;2480;1624;0;0;0;30;3;0;0
8179518;RICHFER GEL B/30;2755;1824;0;0;0;21;25;0;0
8179576;ACLAV 500MG/62,5MG SACH B/16;7195;4743;0;0;0;35;4;0;0
8179582;ACLAV 1G/125MG SACH B/16;7815;5153;0;0;0;35;3;0;0
8179607;MOLGAM 200MG CPR B/20;2870;1897;0;0;0;32;2;0;0
8179665;HALIBUT PDE T/100G;2755;1824;0;0;0;6;3;0;0
8179702;CHATEAU ROUGE LAIT ULTRAHYDRATANT F/500ML;12440;8037;0;1;0;19;2;0;0
8179754;SAPHIR AD 1000/125MG SACH B/12;5265;3466;0;0;0;35;2;0;0
8179760;SAPHIR AD 1000/125MG SACH B/16;7015;4624;0;0;0;35;3;0;0
8179777;SAPHIR 500 SACH B/12;4205;2764;0;0;0;35;3;0;0
8179808;SAPHIR NN 100/12.5 F/30ML;2715;1779;0;0;0;26;0;0;0
8179837;GLUCOSE 10% 500ML CIPHARM;970;500;0;0;0;17;0;0;0
8179843;SODIUM CHLORURE CIPHARM 500ML.;970;640;0;0;0;17;1;0;0
8179866;SODIUM CHL CIPHARM 0,9%250ML;700;465;0;0;0;17;6;0;0
8179895;EBURMETHER 40 INJ B/6;2000;1324;0;0;0;7;1;0;0
8179903;EBURMETHER 80 INJ B/6;3005;1990;0;0;0;7;1;0;0
8179926;EBUXIME SP F/60ML;3215;2129;0;0;0;26;1;0;0
8179932;EBUXIME 200MG CP B/10;4620;3058;0;0;0;30;1;0;0
8180042;FLUORYL BLANCHEUR PATE 75ML;1330;955;0;1;0;41;2;0;0
8180071;MEDICLAV 100/12.5 SP F/60ML;3060;2007;0;0;0;26;2;0;0
8180088;MEDICLAV 1000/125 SACH B/12;5195;3420;0;0;0;35;4;0;0
8180094;MEDICLAV 500/62,5 MG CPR B/12;3475;2280;0;0;0;32;3;0;0
8180102;MEDICLAV 500/62,5 MG SACHET B/12;4385;2882;0;0;0;35;0;0;0
8180148;CHONDROGEN CP B/20;5140;3527;0;1;0;28;1;0;0
8180160;RANOPHAGE G2 CPR BT30;4200;2781;0;0;0;21;3;0;0
